"タスク名","開始時刻","終了時刻","左クリック","右クリック","打鍵回数"
"エクセル","2013年02月05日14時59分36秒","2013年02月05日15時00分08秒","0","0","2"
"エクセル","2013年02月05日15時00分08秒","2013年02月05日15時02分37秒","0","0","0"
"エクセル","2013年02月05日15時06分22秒","2013年02月05日15時07分13秒","0","0","10"
"エクセル","2013年02月05日15時07分13秒","2013年02月05日15時07分17秒","0","0","0"
"エクセル","2013年02月05日15時07分17秒","2013年02月05日15時07分21秒","0","0","0"
"エクセル","2013年02月05日15時07分21秒","2013年02月05日15時07分24秒","0","0","0"
"エクセル","2013年02月05日15時07分24秒","2013年02月05日15時07分31秒","0","0","3"
"エクセル","2013年02月05日15時07分31秒","2013年02月05日15時07分40秒","0","0","0"
"登録外","2013年02月05日15時07分40秒","2013年02月05日15時07分41秒","0","0","0"
"エクセル","2013年02月05日15時07分41秒","2013年02月05日15時07分43秒","0","0","1"
"エクセル","2013年02月05日15時07分43秒","2013年02月05日15時07分46秒","0","0","2"
"エクセル","2013年02月05日15時07分46秒","2013年02月05日15時07分48秒","0","0","0"
"エクセル","2013年02月05日15時07分48秒","2013年02月05日15時07分53秒","0","0","0"
"登録外","2013年02月05日15時07分53秒","2013年02月05日15時07分54秒","0","0","0"
"エクセル","2013年02月05日15時07分54秒","2013年02月05日15時07分55秒","0","0","3"
"ブラウザ","2013年02月05日15時24分57秒","2013年02月05日15時25分07秒","0","0","19"
"ブラウザ","2013年02月05日15時25分07秒","2013年02月05日15時25分09秒","0","0","0"
"ブラウザ","2013年02月05日15時25分09秒","2013年02月05日15時25分10秒","0","0","0"
"ブラウザ","2013年02月05日15時25分10秒","2013年02月05日15時25分14秒","0","0","0"
"ブラウザ","2013年02月05日15時25分14秒","2013年02月05日15時25分56秒","0","0","0"
"メール","2013年02月05日15時25分56秒","2013年02月05日15時25分58秒","0","0","0"
"メール","2013年02月05日15時25分58秒","2013年02月05日15時26分11秒","0","0","0"
"メール","2013年02月05日15時26分11秒","2013年02月05日15時26分20秒","0","0","0"
"メール","2013年02月05日15時26分20秒","2013年02月05日15時26分47秒","0","0","0"
"エクセル","2013年02月05日15時26分47秒","2013年02月05日15時28分06秒","0","0","0"
"エクセル","2013年02月05日15時28分11秒","2013年02月05日15時30分09秒","0","0","244"
"エクセル","2013年02月05日15時30分09秒","2013年02月05日15時31分02秒","0","0","114"
"エクセル","2013年02月05日15時31分02秒","2013年02月05日15時31分29秒","0","0","9"
"エクセル","2013年02月05日15時31分29秒","2013年02月05日15時31分31秒","0","0","0"
"エクセル","2013年02月05日15時31分31秒","2013年02月05日15時31分33秒","0","0","0"
"ブラウザ","2013年02月05日15時31分33秒","2013年02月05日15時31分36秒","0","0","1"
"ブラウザ","2013年02月05日15時31分36秒","2013年02月05日15時31分39秒","0","0","3"
"エクセル","2013年02月05日15時31分39秒","2013年02月05日15時31分41秒","0","0","2"
"ブラウザ","2013年02月05日15時31分41秒","2013年02月05日15時31分47秒","0","0","7"
"ブラウザ","2013年02月05日15時31分47秒","2013年02月05日15時31分49秒","0","0","0"
"ブラウザ","2013年02月05日15時31分49秒","2013年02月05日15時31分50秒","0","0","0"
"ブラウザ","2013年02月05日15時31分50秒","2013年02月05日15時32分04秒","0","0","0"
"ブラウザ","2013年02月05日15時32分04秒","2013年02月05日15時32分29秒","0","0","13"
"ブラウザ","2013年02月05日15時32分29秒","2013年02月05日15時34分11秒","0","0","20"
"エクセル","2013年02月05日15時34分11秒","2013年02月05日15時35分09秒","0","0","0"
"エクセル","2013年02月05日15時35分09秒","2013年02月05日15時35分48秒","0","0","0"
"エクセル","2013年02月05日15時38分29秒","2013年02月05日15時39分24秒","0","0","5"
"ファイル操作","2013年02月05日15時39分24秒","2013年02月05日15時39分26秒","0","0","0"
"エクセル","2013年02月05日15時39分26秒","2013年02月05日15時40分09秒","0","0","0"
"エクセル","2013年02月05日15時40分09秒","2013年02月05日15時41分31秒","0","0","0"
"エクセル","2013年02月05日15時45分24秒","2013年02月05日15時45分25秒","0","0","2"
"メール","2013年02月05日16時00分24秒","2013年02月05日16時00分32秒","0","0","1"
"メール","2013年02月05日16時00分32秒","2013年02月05日16時00分37秒","0","0","0"
"エクセル","2013年02月05日16時00分37秒","2013年02月05日16時03分25秒","0","0","0"
"エクセル","2013年02月05日16時06分51秒","2013年02月05日16時07分55秒","0","0","18"
"ファイル操作","2013年02月05日16時07分55秒","2013年02月05日16時07分57秒","0","0","0"
"登録外","2013年02月05日16時07分57秒","2013年02月05日16時08分00秒","0","0","0"
"エクセル","2013年02月05日16時08分00秒","2013年02月05日16時08分08秒","0","0","15"
"登録外","2013年02月05日16時08分08秒","2013年02月05日16時08分16秒","0","0","0"
"エクセル","2013年02月05日16時08分16秒","2013年02月05日16時08分27秒","0","0","21"
"登録外","2013年02月05日16時08分27秒","2013年02月05日16時08分34秒","0","0","0"
"エクセル","2013年02月05日16時08分34秒","2013年02月05日16時08分44秒","0","0","12"
"登録外","2013年02月05日16時08分44秒","2013年02月05日16時08分46秒","0","0","0"
"ファイル操作","2013年02月05日16時08分46秒","2013年02月05日16時08分53秒","0","0","0"
