Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
Testing,20130205:140607,20130205:140619,0,0,0
Other,20130205:140619,20130205:140629,0,0,1
Other,20130205:140629,20130205:140634,0,0,0
Testing,20130205:140634,20130205:140638,0,0,0
Excel,20130205:140640,20130205:140641,0,0,0
Excel,20130205:140641,20130205:140642,0,0,0
Excel,20130205:140642,20130205:140644,0,0,0
Excel,20130205:140644,20130205:140649,0,0,0
Database,20130205:140650,20130205:140700,0,0,3
Testing,20130205:140700,20130205:140707,0,0,0
Testing,20130205:140707,20130205:140708,0,0,0
Testing,20130205:140708,20130205:140712,0,0,2
Database,20130205:140712,20130205:140830,0,0,119
Testing,20130205:140830,20130205:140837,0,0,0
Testing,20130205:140837,20130205:140842,0,0,2
Testing,20130205:140842,20130205:140845,0,0,0
Testing,20130205:140845,20130205:140847,0,0,0
Testing,20130205:140847,20130205:140849,0,0,2
Testing,20130205:140849,20130205:140852,0,0,2
Testing,20130205:140852,20130205:141008,0,0,0
Testing,20130205:141008,20130205:141046,0,0,0
Testing,20130205:141046,20130205:141048,0,0,0
Testing,20130205:141048,20130205:141058,0,0,0
FileOperation,20130205:141058,20130205:141100,0,0,0
Other,20130205:141100,20130205:141137,0,0,0
Other,20130205:141137,20130205:141151,0,0,0
Testing,20130205:141403,20130205:141404,0,0,1
Other,20130205:141404,20130205:141508,0,0,6
Other,20130205:141508,20130205:141738,0,0,0
Excel,20130205:142010,20130205:142132,0,0,15
Excel,20130205:142132,20130205:142134,0,0,0
Excel,20130205:142134,20130205:142145,0,0,0
Testing,20130205:142145,20130205:142148,0,0,2
Testing,20130205:142148,20130205:142159,0,0,12
Testing,20130205:142159,20130205:142218,0,0,0
Database,20130205:142218,20130205:142228,0,0,7
Other,20130205:142228,20130205:142231,0,0,0
Database,20130205:142231,20130205:142232,0,0,0
Testing,20130205:142232,20130205:142238,0,0,0
FileOperation,20130205:142239,20130205:142240,0,0,0
FileOperation,20130205:142240,20130205:142242,0,0,0
FileOperation,20130205:142242,20130205:142303,0,0,0
Testing,20130205:142303,20130205:142308,0,0,0
Testing,20130205:142308,20130205:142319,0,0,0
Testing,20130205:142319,20130205:142320,0,0,0
Testing,20130205:142320,20130205:142339,0,0,0
Database,20130205:142339,20130205:142506,0,0,46
Testing,20130205:142506,20130205:142509,0,0,2
Testing,20130205:142509,20130205:142511,0,0,0
Testing,20130205:142511,20130205:142514,0,0,2
Testing,20130205:142514,20130205:142532,0,0,0
Database,20130205:142532,20130205:142545,0,0,27
Testing,20130205:142545,20130205:142549,0,0,2
Testing,20130205:142549,20130205:142551,0,0,2
Testing,20130205:142551,20130205:142553,0,0,0
Testing,20130205:142553,20130205:142600,0,0,0
Database,20130205:142600,20130205:142613,0,0,25
Testing,20130205:142613,20130205:142614,0,0,0
Testing,20130205:142614,20130205:142621,0,0,0
Testing,20130205:142621,20130205:142623,0,0,2
